"last_name","first_name","hire_date"
"Siepmann","Moty","1986-12-11"
"Schonegge","Gennady","1986-07-14"
"Conte","Sungwon","1986-12-12"
"Irland","Yuriy","1986-01-10"
"Wossner","Felicidad","1986-03-31"
"Rajcani","Lihong","1986-08-20"
"Koshino","Moni","1986-09-21"
"Bellone","Kien","1986-02-13"
"Butterworth","Mingzeng","1986-02-15"
"Dusink","Mara","1986-12-07"
"Danley","Manohar","1986-07-09"
"Conde","Kensyu","1986-01-11"
"Rajaraman","Sajjan","1986-05-16"
"Larfeldt","Jeane","1986-10-02"
"Solovay","Jouni","1986-03-30"
"Otillio","Larisa","1986-01-19"
"Lanzelotte","Luigi","1986-11-03"
"Langford","Atilio","1986-04-01"
"Marchesini","Lijia","1986-12-19"
"Oskamp","Waiman","1986-03-29"
"Rissland","DeForest","1986-08-19"
"Baik","Shigeu","1986-01-09"
"Harllee","Miquel","1986-10-11"
"Goodrum","Jeanna","1986-05-24"
"Zielinski","Etsuo","1986-06-07"
"Potthoff","Subhrajyoti","1986-07-13"
"Oppitz","Adly","1986-03-26"
"Ritcey","Gill","1986-10-27"
"Yurek","Collette","1986-11-28"
"Restivo","Kristina","1986-03-22"
"Casperson","Kitty","1986-10-26"
"Weedman","Fayez","1986-11-28"
"Baby","Masali","1986-04-11"
"Luff","Tiina","1986-08-16"
"Sinitsyn","Giordano","1986-02-08"
"Rajcani","Troy","1986-05-27"
"Hertweck","Horward","1986-05-09"
"Joslin","Jianhao","1986-11-16"
"Polajnar","Kwangho","1986-06-23"
"Taubenfeld","Rildo","1986-05-10"
"Beidas","Fumiyo","1986-05-29"
"Bernatsky","Constantine","1986-08-19"
"Wuwongse","Tzvetan","1986-07-04"
"Krogh","Fei","1986-11-14"
"Mukaidono","Srinidhi","1986-08-25"
"Casley","Bernice","1986-02-15"
"Kushnir","Irene","1986-04-16"
"Kadhim","Aron","1986-01-25"
"Gurbaxani","Uno","1986-04-13"
"Imataki","Vasilis","1986-06-13"
"McConalogue","Munehiro","1986-08-04"
"Fabrizio","Masoud","1986-05-06"
"Shrader","Aiman","1986-04-16"
"Pollock","Uwe","1986-08-14"
"Pileggi","Manibrata","1986-02-25"
"Maraist","Jongsuk","1986-10-12"
"Maksimenko","Arunas","1986-11-17"
"Gini","Bluma","1986-10-19"
"Luders","Kauko","1986-07-02"
"Melton","Slavian","1986-07-31"
"Chiola","Supot","1986-03-05"
"Gopalakrishnan","Ibibia","1986-12-16"
"Orlowska","Domenick","1986-03-18"
"Berztiss","Magdalena","1986-12-29"
"Moehrke","Toshimori","1986-02-24"
"Fasbender","Marjo","1986-10-09"
"Rohrbach","Rosella","1986-10-18"
"Spieker","Maria","1986-12-21"
"Kalloufi","Kerhong","1986-01-28"
"Bennet","Uta","1986-10-02"
"Ghandeharizadeh","Honesty","1986-04-09"
"Fontan","Chenye","1986-05-10"
"Facello","Sanjit","1986-11-22"
"Ressouche","Sanjay","1986-06-14"
"Muhlberg","Eran","1986-01-11"
"Diderrich","Kazuhide","1986-03-25"
"Landherr","Kirk","1986-06-05"
"Potthoff","Luise","1986-10-11"
"Stasinski","Cullen","1986-07-12"
"Bergere","Gunilla","1986-04-17"
"Deyuan","Douadi","1986-12-17"
"Reistad","Ottavia","1986-07-09"
"Guerreiro","Nikolaos","1986-11-16"
"Bondorf","Jiann","1986-01-01"
"Covnot","Chiradeep","1986-12-03"
"Merks","Akeel","1986-11-04"
"Melski","Shih","1986-12-04"
"Jervis","Elvia","1986-07-04"
"Swan","Jianhua","1986-05-09"
"Atchley","Shaunak","1986-01-04"
"Smailagic","Hideyuki","1986-09-23"
"Junot","Qunsheng","1986-05-10"
"Peck","Mads","1986-07-29"
"Jarecki","Goncalo","1986-03-03"
"Crouzet","Georgi","1986-09-06"
"Birdsall","Bernd","1986-12-14"
"Perl","Sivanarayana","1986-02-01"
"Bugaenko","Susanne","1986-05-18"
"Armand","Annemarie","1986-05-25"
"Dalphin","Kazuhira","1986-02-13"
"Ligten","Shahar","1986-01-20"
"Greibach","Mokhtar","1986-12-12"
"Rotem","Kayoko","1986-08-10"
"Denos","Chenxi","1986-06-11"
"Kusalik","Leen","1986-05-22"
"Babu","Subhankar","1986-11-29"
"Acton","Volkmar","1986-10-17"
"Seiwald","Howell","1986-06-25"
"Terlouw","Kristian","1986-07-31"
"Rosis","Saeed","1986-05-28"
"Neimat","Jeanne","1986-09-29"
"Cheshire","Francoise","1986-08-17"
"Baalen","Ewing","1986-01-03"
"Simkin","Tadahiro","1986-03-05"
"Lemarechal","Boriana","1986-03-23"
"Miara","Rosalie","1986-09-07"
"Hertweck","Arup","1986-04-07"
"Poulakidas","Moheb","1986-08-18"
"Chvatal","Adly","1986-03-25"
"Warwick","Oddvar","1986-06-01"
"Schiper","Dharmaraja","1986-12-30"
"Pettis","Nahid","1986-04-10"
"Danner","Rafael","1986-01-31"
"Weedman","Xiaoheng","1986-01-17"
"Radhakrishnan","Ung","1986-07-09"
"Boudaillier","Yuichiro","1986-11-23"
"Sifakis","Debatosh","1986-02-11"
"Curless","Serenella","1986-10-12"
"Muchinsky","Mads","1986-02-01"
"Khalid","Vugranam","1986-12-14"
"Couchot","Siddarth","1986-12-27"
"Tempesti","Ferdinand","1986-11-01"
"McDermid","Patricio","1986-08-03"
"Benveniste","Stein","1986-02-18"
"Srimani","Tetsurou","1986-07-16"
"Peng","Jiang","1986-09-16"
"Rodham","Mizuhito","1986-01-08"
"Crouzet","Adhemar","1986-02-22"
"Magliocco","Gaetan","1986-12-09"
"Demizu","Houman","1986-09-30"
"Sury","Berhard","1986-11-23"
"Hockney","Moto","1986-03-11"
"Gopalakrishnan","Kwee","1986-08-15"
"Mellouli","Eldridge","1986-08-11"
"Bennis","Guozhong","1986-02-26"
"Schueller","Gill","1986-04-04"
"Perelgut","Tetsushi","1986-10-11"
"Suomi","Jolita","1986-09-01"
"Lamma","Kazuhiro","1986-01-15"
"Winter","Henk","1986-04-12"
"Halevi","Kensyu","1986-04-15"
"Krzyzanowski","Dulce","1986-05-09"
"Kropp","Abdelkader","1986-02-05"
"Fiutem","Sibyl","1986-08-31"
"Apsitis","Jiang","1986-09-12"
"Naudin","Jordanka","1986-09-09"
"Brlek","Dines","1986-10-14"
"Giveon","Monique","1986-11-21"
"Schwartzbauer","Ohad","1986-04-14"
"Rodier","Geoffry","1986-03-17"
"Doering","Akhilish","1986-05-01"
"Verhoeff","Florina","1986-10-06"
"Hemaspaandra","Van","1986-05-27"
"Quadeer","Masali","1986-08-22"
"Imataki","Jeong","1986-07-27"
"Laurillard","Peternela","1986-04-27"
"Yeung","Magdalena","1986-02-26"
"Lowrie","Zhiwei","1986-10-08"
"Berztiss","Jacqueline","1986-02-21"
"Colorni","Bodo","1986-04-23"
"Muntz","Chirstian","1986-05-06"
"Vieth","Zita","1986-01-17"
"Kilgore","Minghong","1986-03-27"
"Petersohn","Temple","1986-03-25"
"Feldhoffer","Arch","1986-09-22"
"Cheshire","Leaf","1986-11-06"
"Randi","Alagu","1986-08-23"
"Marrakchi","Fusako","1986-08-21"
"Slobodova","Kazunori","1986-08-18"
"Birjandi","Cristinel","1986-03-15"
"Sidou","Chriss","1986-04-19"
"Rosis","Toong","1986-07-04"
"Chvatal","Garnet","1986-09-24"
"Picci","Guozhong","1986-03-15"
"Kalorkoti","Tru","1986-06-05"
"Koshino","Chinhyun","1986-01-31"
"Cannata","Matt","1986-01-13"
"Morrow","Shalesh","1986-05-29"
"Llado","Anoosh","1986-04-26"
"Taubman","Fumiyo","1986-04-24"
"Kaiserswerth","Bikash","1986-07-28"
"Pietracaprina","Bodh","1986-11-08"
"Lanteri","Remko","1986-01-28"
"Samarati","Sahrah","1986-03-25"
"Flexer","Arra","1986-09-29"
"Schreiter","Uri","1986-04-28"
"Middleton","Kannan","1986-05-01"
"Erdmenger","Srinidhi","1986-10-12"
"Erva","Deniz","1986-12-13"
"Leppanen","Aiichiro","1986-03-31"
"Marchesini","Weiwu","1986-11-25"
"Raczkowsky","Rimon","1986-04-15"
"Peres","Zhongwei","1986-01-29"
"Danner","Ronghao","1986-09-06"
"Jarecki","Kish","1986-03-03"
"Bresenham","Magdalena","1986-12-02"
"Beeson","Eran","1986-06-18"
"McFarlin","Oksana","1986-12-02"
"Swan","Abdelkader","1986-11-16"
"Budinsky","Morris","1986-01-16"
"McClure","Kshitij","1986-07-31"
"Nourani","Yoshimitsu","1986-02-28"
"Decleir","Chuanyi","1986-07-02"
"Petersohn","Margareta","1986-02-04"
"Bernatsky","Ramzi","1986-12-05"
"Srimani","Juichirou","1986-01-17"
"Sullins","Heeju","1986-02-22"
"Ravishankar","Mitchel","1986-10-11"
"Jiang","Vitali","1986-08-03"
"Hertweck","Sedat","1986-06-13"
"Peha","Shahar","1986-09-18"
"Fadgyas","Dmitri","1986-05-23"
"Thisen","Jixiang","1986-12-26"
"Callaway","Fumitake","1986-04-25"
"Gecsel","Koichi","1986-08-03"
"Businaro","Haldun","1986-11-20"
"Plotkin","Paris","1986-07-03"
"Chenney","Denny","1986-02-20"
"Soloway","Shunichi","1986-11-15"
"Bazelow","Claude","1986-05-02"
"Randi","Remmert","1986-06-19"
"Erva","Eishiro","1986-10-03"
"Pleszkun","Bernt","1986-10-15"
"Zielinski","Niteen","1986-03-11"
"Belinskaya","Hidde","1986-03-21"
"Stavenow","Ayonca","1986-04-20"
"Monarch","Kersti","1986-07-24"
"Parhami","Kinh","1986-06-13"
"Fandrianto","Eran","1986-06-07"
"Itschner","Szabolcs","1986-06-20"
"Sanella","Sukumar","1986-02-08"
"Beutelspacher","Hatsukazu","1986-10-03"
"Pettit","Valeska","1986-03-26"
"Koblitz","Samphel","1986-09-08"
"Rosis","Juichirou","1986-04-26"
"Peroz","Atreyi","1986-02-02"
"Beutelspacher","Mana","1986-12-01"
"Botman","Kazunori","1986-05-29"
"Kakkar","Arne","1986-05-22"
"Glowinski","Kazuhiko","1986-01-25"
"Cronau","Arunas","1986-09-10"
"Cooke","Tesuro","1986-11-11"
"Parfitt","Shooichi","1986-01-18"
"Edelhoff","Faiza","1986-07-13"
"Marzano","Kousuke","1986-04-12"
"Kitai","Sanjay","1986-08-16"
"Gini","Fayez","1986-12-19"
"Lorie","Hitomi","1986-02-11"
"Anguita","Raimond","1986-06-20"
"Willoner","Mitchel","1986-02-20"
"Miake","Ult","1986-06-13"
"Kalloufi","Sreenivas","1986-09-06"
"Luft","Navin","1986-05-13"
"Pollock","Giri","1986-09-10"
"Eiter","Xuedong","1986-11-11"
"Nanard","Leni","1986-02-12"
"Michaels","Shao","1986-09-13"
"Wendorf","Stella","1986-09-11"
"Furudate","Kazuhiko","1986-02-20"
"Marakhovsky","Subhada","1986-11-01"
"Angelopoulos","Radoslaw","1986-11-17"
"Srimani","Genki","1986-02-20"
"Atchley","Demin","1986-03-18"
"Kilgore","Ingemar","1986-02-12"
"Haumacher","Peer","1986-03-20"
"Riefers","Sahrah","1986-07-04"
"Feinberg","Pranas","1986-08-08"
"Brendel","Sachio","1986-01-29"
"Undy","Martins","1986-09-16"
"Luders","Remzi","1986-03-24"
"Rodiger","Juyoung","1986-10-02"
"Pelz","Mark","1986-03-09"
"Genther","Aleksander","1986-12-19"
"Chinen","Nectarios","1986-12-08"
"Molberg","Hercules","1986-12-07"
"Asmuth","Stevo","1986-01-21"
"Ramsay","Hatem","1986-01-09"
"Cools","Kiam","1986-10-14"
"Facello","Val","1986-12-29"
"Hutton","Amalendu","1986-03-31"
"Noriega","Marie","1986-08-04"
"Muhling","Hidde","1986-03-15"
"Schaar","Kasturi","1986-03-05"
"Sidou","Itzchak","1986-07-14"
"DuBourdieux","Mohan","1986-09-18"
"Ibel","Aron","1986-01-15"
"Syang","Sadegh","1986-12-24"
"Portugali","Shimshon","1986-05-21"
"Businaro","Huiqun","1986-03-16"
"Jayawardene","Vishwani","1986-07-30"
"Slobodova","Stafford","1986-03-03"
"Brandsma","Yuichiro","1986-04-22"
"Stranks","Jiong","1986-02-09"
"Wilfing","Yuguang","1986-07-10"
"Bahi","Gina","1986-04-26"
"Hiyoshi","Stamatina","1986-08-30"
"Terkki","Arun","1986-01-23"
"Schneeberger","Chinho","1986-05-30"
"McFarlan","Seshu","1986-12-10"
"Bail","Duri","1986-12-17"
"Ozery","Jenwei","1986-02-26"
"Standera","Xuejun","1986-03-24"
"Denis","Kazuhito","1986-12-03"
"Boreale","Shuichi","1986-07-31"
"Minakawa","Vishwani","1986-04-12"
"Broder","Gennady","1986-02-16"
"dAstous","Marit","1986-02-07"
"Velardi","Leon","1986-11-19"
"Baer","Paloma","1986-03-06"
"Ghazalie","Sverrir","1986-05-31"
"Gihr","TRUE","1986-07-26"
"Manderick","Shawna","1986-12-23"
"Schmittgen","Janche","1986-05-12"
"Irland","Pranay","1986-07-19"
"Trumbly","Zeydy","1986-08-04"
"Cyre","Masato","1986-08-02"
"Peir","Augustine","1986-11-13"
"Cappelletti","Jahangir","1986-02-26"
"Walstra","Zine","1986-12-16"
"Lorin","Krassimir","1986-08-04"
"Jenevein","Masato","1986-03-13"
"Solares","Dayanand","1986-12-03"
"Mundy","Emran","1986-08-26"
"Oehlmann","Wuxu","1986-10-02"
"Junet","Hyuckchul","1986-04-17"
"Gyimothy","Breannda","1986-01-12"
"Chimia","Renny","1986-07-25"
"Kaminger","Eran","1986-08-04"
"Munoz","Radoslaw","1986-10-29"
"Kakkar","Berhard","1986-09-16"
"Casperson","Chuanti","1986-04-13"
"Vilarrasa","Zongyan","1986-07-17"
"Georgatos","Marke","1986-09-23"
"Jakobus","Nalini","1986-12-14"
"Bennet","Jeong","1986-07-03"
"Guenter","Marsja","1986-03-21"
"Hutton","Leif","1986-05-14"
"Beeson","Mitchel","1986-01-29"
"Olano","Koldo","1986-07-25"
"Bamford","Xianlong","1986-11-27"
"Stanfel","Apostol","1986-09-11"
"Pargaonkar","Demos","1986-11-03"
"Baja","Chriss","1986-11-10"
"Berendt","Wojceich","1986-01-29"
"Pileggi","Lene","1986-12-12"
"Wynblatt","Alair","1986-10-16"
"Nourani","Uwe","1986-05-01"
"Eiter","Arlette","1986-03-30"
"Garnham","Ibibia","1986-02-09"
"Attimonelli","Mahmut","1986-10-08"
"Perna","Adly","1986-12-06"
"Bottner","Tsz","1986-10-17"
"Garrabrants","Demin","1986-05-01"
"Harllee","Yakkov","1986-04-17"
"Anandan","Khue","1986-10-29"
"Hambrick","Ashish","1986-08-11"
"Shiratori","Shounak","1986-07-20"
"Pulkowski","Honglan","1986-02-22"
"Stifter","Richard","1986-05-01"
"Schwabacher","Mong","1986-08-20"
"McAffer","Reinhard","1986-12-26"
"Codenie","Aiichiro","1986-07-11"
"Huhdanpaa","Tommaso","1986-06-03"
"Olano","Kokou","1986-08-19"
"Mitsuhashi","Youpyo","1986-03-11"
"Vernadat","Ramya","1986-08-12"
"Mandelberg","Cordelia","1986-12-17"
"Mitzlaff","Aemilian","1986-07-25"
"Billingsley","Indrajit","1986-06-25"
"Jumpertz","Marin","1986-12-07"
"Gente","Tsutomu","1986-11-05"
"Servi","Conor","1986-02-08"
"Demian","Arve","1986-02-04"
"Gischer","Chandrasekaran","1986-12-07"
"Tchuente","Theirry","1986-01-22"
"Perez","Shahaf","1986-09-26"
"Alencar","Muzhong","1986-06-12"
"Perry","Leucio","1986-01-02"
"Kawashima","Leszek","1986-05-04"
"Rotem","Samphel","1986-10-13"
"Cyre","Masali","1986-06-05"
"Bazzichi","Kendra","1986-03-26"
"Perez","Rosli","1986-03-26"
"Tokunaga","Berthier","1986-01-28"
"Woycyznski","Deborah","1986-07-01"
"Norsworthy","Valery","1986-12-16"
"Cappelli","Renny","1986-10-09"
"Ranai","Weijing","1986-07-05"
"Stassinopoulos","Parke","1986-03-12"
"Rathonyi","Anestis","1986-04-25"
"Sevcikova","Pohua","1986-12-19"
"Uchoa","Conrado","1986-10-01"
"Georgatos","Chandrasekaran","1986-12-16"
"Furudate","Guangming","1986-04-11"
"Veeraraghavan","Basem","1986-12-30"
"Luke","Huei","1986-11-17"
"Salverda","Candida","1986-07-16"
"Selvestrel","Shin","1986-10-14"
"Rissland","Chikara","1986-01-23"
"Cronin","Saeed","1986-12-01"
"Speek","Kensei","1986-01-20"
"Rathonyi","Nechama","1986-12-24"
"Doering","Dmitri","1986-03-13"
"Schmiedel","Tsvetan","1986-06-18"
"Marzano","Kazuhide","1986-06-03"
"Avouris","Masanao","1986-11-11"
"Albarhamtoshy","Ymte","1986-10-27"
"Tramer","Barton","1986-08-14"
"Vesel","Kristof","1986-10-27"
"Genin","Mototsugu","1986-01-20"
"Yavatkar","Shaowei","1986-06-13"
"Sommer","Leni","1986-11-14"
"Zhang","Bokyung","1986-10-17"
"Swick","Bikash","1986-10-07"
"Debuse","Amabile","1986-04-07"
"Suomi","Mona","1986-07-25"
"McFarlin","Gita","1986-01-23"
"Laventhal","Stein","1986-03-31"
"Kornyak","Bader","1986-02-02"
"Garnham","Kshitij","1986-01-22"
"Basart","Anneli","1986-03-02"
"Uhrig","Weiye","1986-03-31"
"Encarnacion","Kazuhito","1986-08-21"
"Raney","Lena","1986-11-14"
"McFarlin","Rosita","1986-10-22"
"Luke","Khoa","1986-08-01"
"Tsukune","Douadi","1986-09-01"
"Zockler","Gino","1986-11-10"
"Ramaiah","Morris","1986-03-30"
"Ghemri","Radoslaw","1986-08-31"
"Comellas","Zhenbing","1986-03-21"
"Lores","Ronghao","1986-01-28"
"Improta","Shigehito","1986-07-22"
"Ellozy","Luigi","1986-07-18"
"Rettelbach","Mayumi","1986-12-19"
"Lenart","Masako","1986-01-13"
"Lieberherr","Francesca","1986-05-27"
"Matzke","Sumali","1986-04-10"
"Melter","Zhiguo","1986-12-16"
"Gerteisen","Prodip","1986-10-09"
"Farris","Manu","1986-06-17"
"Serra","Mantis","1986-03-30"
"Heemskerk","Mohammed","1986-12-16"
"Lowrie","Hideo","1986-10-30"
"Munawer","Neelam","1986-08-04"
"Berendt","Thodoros","1986-08-06"
"Heydon","Sukumar","1986-03-01"
"Herbst","Hsiangchu","1986-09-25"
"Ghalwash","Jaques","1986-09-25"
"Danecki","Uinam","1986-04-17"
"Conti","Gay","1986-10-28"
"Krupka","Ziyad","1986-05-22"
"Lundstrom","Geoffrey","1986-05-22"
"Vadhan","Reuven","1986-07-31"
"Pettis","Satyanarayana","1986-08-10"
"Orlowska","Visit","1986-10-30"
"Gente","Jianwen","1986-04-02"
"Setia","Edwin","1986-10-09"
"Peek","Rosine","1986-05-20"
"Rosis","Bouchung","1986-03-26"
"Shackell","Yifei","1986-11-21"
"Feinberg","Hisao","1986-05-08"
"Maliniak","Martina","1986-05-28"
"Schaad","Susuma","1986-11-29"
"Worfolk","Basim","1986-06-26"
"Denti","Heng","1986-04-29"
"Rajaraman","Yechezkel","1986-08-24"
"Felder","Georg","1986-01-02"
"Staudhammer","Shen","1986-08-23"
"Ermel","Ghassan","1986-07-04"
"Dalton","Kaijung","1986-12-01"
"Schrift","Pragnesh","1986-02-25"
"Schwartzburd","Yongqiao","1986-04-06"
"Solares","Toshimitsu","1986-06-29"
"Jervis","Shushma","1986-11-17"
"Mawatari","Breannda","1986-05-05"
"Beerel","Amabile","1986-12-03"
"Barinka","Maya","1986-06-26"
"Domenig","Kauko","1986-05-08"
"Cunliffe","Shigeichiro","1986-03-14"
"Laventhal","Gladys","1986-08-24"
"Schicker","Francesca","1986-01-30"
"McAffer","Rance","1986-08-16"
"Wuwongse","Hyuckchul","1986-11-17"
"Cools","Fumiyo","1986-08-26"
"Erdmenger","Alassane","1986-08-13"
"Swiss","Rosine","1986-01-22"
"Zultner","Marek","1986-08-16"
"Kroha","Barry","1986-08-10"
"Waleschkowski","Jianhui","1986-06-29"
"Reistad","Matt","1986-05-24"
"Georgakopoulos","Boutros","1986-07-15"
"Vendrig","Kellie","1986-07-28"
"Lieblein","Basil","1986-12-28"
"Wendorf","Fumitake","1986-01-14"
"Bamford","Michaela","1986-10-13"
"Ertl","Kirk","1986-05-19"
"Backhouse","Manu","1986-06-13"
"Nannarelli","Masako","1986-10-16"
"Linares","Adas","1986-01-03"
"Kolvik","Naftaly","1986-01-07"
"Chinal","Sandeepan","1986-05-25"
"Hellwagner","Wojceich","1986-10-09"
"Rassart","Stafford","1986-07-21"
"Garrabrants","Lihong","1986-04-25"
"Solovay","Heekeun","1986-11-25"
"Barriga","Stamatina","1986-01-07"
"Jakobus","Shuky","1986-06-16"
"Keirsey","King","1986-04-14"
"Peris","Gal","1986-04-09"
"Kampfer","Jordanka","1986-10-23"
"Koblick","Niteen","1986-10-10"
"Kavraki","Moss","1986-02-21"
"Melichar","Hiroyasu","1986-11-15"
"Bodoff","Luigi","1986-01-24"
"Gruenwald","Shay","1986-08-31"
"Krone","Udaiprakash","1986-03-08"
"Mitina","Aleksandar","1986-08-12"
"Peck","Syozo","1986-07-26"
"Schreiter","Mooi","1986-07-27"
"Mungall","Goa","1986-12-16"
"Norsworthy","Chinho","1986-10-03"
"Penttonen","Shaibal","1986-08-17"
"Beidas","Zhensheng","1986-03-09"
"Shrader","Along","1986-12-20"
"Karnin","Nahid","1986-10-22"
"Rouquie","Goa","1986-02-22"
"Kitai","Elliott","1986-06-16"
"Riexinger","Tetsushi","1986-01-21"
"Scharstein","Jordanka","1986-07-01"
"Uhrig","Eran","1986-11-19"
"Cromarty","Ortrud","1986-08-20"
"Shimshoni","Dipankar","1986-04-05"
"Honglei","Shaowen","1986-08-29"
"Crooks","Yuichiro","1986-05-13"
"Maierhofer","Aimee","1986-08-17"
"Albarhamtoshy","Yannis","1986-07-04"
"Clouatre","Annemarie","1986-06-01"
"Vigier","Mani","1986-07-15"
"Marchesini","Kwangsub","1986-06-08"
"Felcyn","Masoud","1986-09-28"
"Jonsson","Goa","1986-06-02"
"Zobel","Rildo","1986-04-19"
"Krone","Zhenbing","1986-09-12"
"Gniady","Tzvetan","1986-03-08"
"Itzfeldt","Alenka","1986-06-01"
"Suri","Huiqun","1986-10-24"
"Suomi","Sanjay","1986-03-15"
"Hardjono","Heekeun","1986-06-23"
"Emmerich","Luise","1986-06-16"
"Wuwongse","Shridhar","1986-10-18"
"Chartres","Geraldo","1986-09-26"
"Merks","Junichi","1986-03-05"
"Luby","Ayakannu","1986-07-21"
"Mahmud","Christoph","1986-07-18"
"Lamba","Alejandro","1986-06-19"
"Perng","TRUE","1986-09-07"
"Cools","Stabislas","1986-12-19"
"Boreale","Yechiam","1986-01-03"
"Gils","Ronghao","1986-07-31"
"Anily","Mooi","1986-02-02"
"Famili","Barun","1986-10-21"
"Champarnaud","Toshiki","1986-12-30"
"Baumann","Ulises","1986-10-22"
"Camarinopoulos","Stepehn","1986-10-25"
"Fiutem","Xiahua","1986-09-28"
"Leaver","Djelloul","1986-09-06"
"Openshaw","Elrique","1986-12-20"
"Srimani","Armond","1986-11-08"
"Domenig","Jackson","1986-07-17"
"Speckmann","Bernice","1986-07-16"
"Ramsak","Shalesh","1986-06-15"
"Tsunoo","Shigehiro","1986-10-07"
"Gubsky","Moto","1986-05-09"
"Uhrik","Roddy","1986-06-02"
"Quaggetto","Shih","1986-01-22"
"Riexinger","Kshitij","1986-03-05"
"Marshall","Kazuyasu","1986-02-15"
"Kuzuoka","Haldun","1986-12-09"
"Rosiles","Marla","1986-07-29"
"Tiemann","Petter","1986-03-21"
"Papastamatiou","Bernice","1986-06-30"
"Orsini","Hatem","1986-01-19"
"Tsunoo","Salvador","1986-07-09"
"Schauser","Geraldo","1986-06-08"
"Streit","Gennady","1986-12-19"
"Ratnakar","Mariangiola","1986-11-21"
"Winter","Matt","1986-06-03"
"Rijckaert","Shim","1986-12-19"
"Copas","Chinya","1986-08-15"
"Puppe","Doohun","1986-10-04"
"Tsukuda","Avishai","1986-04-06"
"Rathonyi","Ult","1986-01-12"
"Braunschweig","Quingbo","1986-04-28"
"Barinka","Sreenivas","1986-03-03"
"Vadhan","Venkatesan","1986-07-29"
"Prampolini","Yefim","1986-04-13"
"Vidal","Conrado","1986-07-29"
"Claffy","Uli","1986-07-11"
"Schwaller","Syozo","1986-09-13"
"Bellmore","Jouko","1986-04-01"
"Farrow","Szabolcs","1986-08-06"
"Couchot","Etsuo","1986-04-08"
"Coombs","Garnet","1986-07-26"
"Billingsley","Radhika","1986-07-05"
"Erni","Yuchang","1986-05-30"
"Schrift","Taiji","1986-11-26"
"Underwood","Mabry","1986-01-22"
"Rathonyi","King","1986-10-27"
"Geffroy","Toshiki","1986-04-23"
"Mersereau","Shigeo","1986-11-27"
"Doering","Martien","1986-08-17"
"Lueh","Jaewon","1986-03-07"
"Lally","Gaurav","1986-05-16"
"Munch","Rosella","1986-11-20"
"Janocha","Susanta","1986-11-25"
"Yoshimura","Reinhard","1986-09-22"
"Wendorf","Mohd","1986-01-27"
"Terekhov","Naraig","1986-06-30"
"Lukaszewicz","Panayotis","1986-08-25"
"Randt","Fuqing","1986-03-04"
"Guting","Selwyn","1986-09-10"
"Capobianchi","Prasadram","1986-12-19"
"Nitsche","Suzette","1986-03-12"
"Lorho","Sanjit","1986-01-07"
"Spieker","Leucio","1986-06-26"
"Ulupinar","Paloma","1986-06-30"
"Bernardinello","Jagoda","1986-07-17"
"Rohrbach","Oddvar","1986-11-10"
"Olano","Alair","1986-07-25"
"Kranzdorf","Mahmut","1986-11-19"
"Legleitner","Gurbir","1986-05-06"
"Koprowski","Mihalis","1986-09-19"
"Bergere","Lein","1986-07-29"
"Siprelle","Cedric","1986-08-01"
"Takanami","Lillian","1986-08-04"
"Janocha","Jianwen","1986-01-30"
"Mayerwieser","Aria","1986-08-27"
"Kugler","Ortrud","1986-08-20"
"Matheson","Tse","1986-11-21"
"Lichtner","Sigeru","1986-07-19"
"Ratnakar","Anestis","1986-09-03"
"Beausoleil","Badri","1986-01-27"
"Syrotiuk","Shietung","1986-04-23"
"Pelc","Ronghao","1986-10-19"
"Hockney","Maia","1986-10-16"
"Gajiwala","Mario","1986-01-06"
"Ginesta","Tse","1986-11-18"
"Furudate","Danel","1986-11-04"
"Stiles","Chandrasekaran","1986-06-05"
"Chinin","Werner","1986-08-31"
"Emden","Xiaoheng","1986-11-12"
"Matzen","Nalini","1986-09-04"
"Veccia","Thodoros","1986-07-17"
"Barbanera","Shiv","1986-05-30"
"Gargeya","Ramachenga","1986-07-04"
"Matzat","Serap","1986-07-23"
"Randi","Wilmer","1986-02-02"
"Huxford","Aron","1986-01-08"
"Stafford","Vatsa","1986-09-27"
"Bach","Xianlong","1986-07-19"
"Kuzuoka","Irena","1986-05-06"
"Bazelow","Tadahiro","1986-02-03"
"VanScheik","Saddek","1986-12-07"
"Czaja","Lunjin","1986-10-21"
"Bellmore","Arvind","1986-09-22"
"Ruther","Amalendu","1986-01-05"
"Hutter","Kensei","1986-05-14"
"Usdin","Phule","1986-08-31"
"Viele","Chriss","1986-01-10"
"Billawala","Kankanahalli","1986-05-07"
"Miyakawa","Insup","1986-04-27"
"Emden","Pantung","1986-01-08"
"Fujisaki","Kasidit","1986-12-13"
"Broder","Shakhar","1986-12-17"
"Nilsson","Miyeon","1986-11-22"
"Cools","Shalesh","1986-05-06"
